class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,0.4613427221775055,0.5195873975753784,-0.3866617977619171,0.9999992251396179,0.46918296813964844,0.4996669292449951,-0.3859986960887909,0.9999977946281433,0.47390303015708923,0.4964689612388611,-0.3860030770301819,0.9999978542327881,0.47826528549194336,0.492531955242157,-0.3861384391784668,0.999997615814209,0.45597290992736816,0.4981447458267212,-0.38881543278694153,0.9999959468841553,0.45104488730430603,0.49388858675956726,-0.38887593150138855,0.9999956488609314,0.44658923149108887,0.48864978551864624,-0.3888782262802124,0.9999935030937195,0.48478206992149353,0.47035887837409973,-0.3243873119354248,0.9999978542327881,0.4374504089355469,0.4645434617996216,-0.33766070008277893,0.9999953508377075,0.46609625220298767,0.5291569232940674,-0.3577939569950104,0.9999997615814209,0.4518159329891205,0.5260835289955139,-0.36164605617523193,0.9999997019767761,0.5128077864646912,0.5200075507164001,-0.25110194087028503,0.9999974966049194,0.3919388949871063,0.5260226726531982,-0.26930704712867737,0.9999505877494812,0.5258194208145142,0.6579998731613159,-0.2583560347557068,0.9974679350852966,0.38577982783317566,0.6642407178878784,-0.2772325873374939,0.9960682988166809,0.529437780380249,0.7807719707489014,-0.30018413066864014,0.9943317174911499,0.388248473405838,0.7948585748672485,-0.30125439167022705,0.9770482182502747,0.5326249003410339,0.8161649107933044,-0.3195193409919739,0.9829312562942505,0.382179319858551,0.8328230977058411,-0.32056230306625366,0.9412252306938171,0.5238398313522339,0.8138592839241028,-0.3305281698703766,0.9845401644706726,0.3943798840045929,0.8299835920333862,-0.32949474453926086,0.946012556552887,0.520342230796814,0.8016871213912964,-0.3055054545402527,0.9809461236000061,0.39820295572280884,0.8189097046852112,-0.3054107129573822,0.9406259655952454,0.47887587547302246,0.6055864691734314,0.010194821283221245,0.99998939037323,0.42101120948791504,0.6059903502464294,-0.010417459532618523,0.9999731183052063,0.5043193101882935,0.7260352969169617,-0.207889586687088,0.9241809248924255,0.41047173738479614,0.7313234806060791,-0.20951655507087708,0.9244028329849243,0.4853500425815582,0.8627405166625977,0.0002188670914620161,0.9078552722930908,0.42158475518226624,0.8818812966346741,-0.041052501648664474,0.9747928380966187,0.47598767280578613,0.8790097832679749,0.017596838995814323,0.7348709106445312,0.4259055554866791,0.8986972570419312,-0.027965005487203598,0.8092621564865112,0.4968481659889221,0.9357353448867798,-0.05505814030766487,0.9251752495765686,0.4234839975833893,0.954358696937561,-0.12108074128627777,0.9711510539054871
down,0.46129241585731506,0.517875611782074,-0.38035598397254944,0.9999991655349731,0.46948471665382385,0.49687856435775757,-0.37975287437438965,0.999997615814209,0.4742887020111084,0.4936673045158386,-0.37976163625717163,0.9999977350234985,0.47865718603134155,0.48994606733322144,-0.37990015745162964,0.9999974370002747,0.4560520052909851,0.4952799081802368,-0.3823612332344055,0.9999956488609314,0.45111769437789917,0.490946501493454,-0.3824189305305481,0.9999953508377075,0.44664686918258667,0.48565611243247986,-0.38242414593696594,0.9999930262565613,0.48512816429138184,0.46960920095443726,-0.32059937715530396,0.999997615814209,0.43783944845199585,0.4627577066421509,-0.332886278629303,0.9999948740005493,0.46613019704818726,0.5276470184326172,-0.3527221083641052,0.9999997615814209,0.451788991689682,0.524474024772644,-0.35630422830581665,0.9999996423721313,0.5129707455635071,0.519965648651123,-0.25046876072883606,0.9999973177909851,0.3923386335372925,0.5249720215797424,-0.2676595449447632,0.999947726726532,0.5258117914199829,0.6579123735427856,-0.2589544653892517,0.9974475502967834,0.38601547479629517,0.6631457209587097,-0.2763989567756653,0.995965838432312,0.5294532179832458,0.7807307839393616,-0.30023372173309326,0.9943776726722717,0.38832980394363403,0.794397234916687,-0.30128270387649536,0.9769759774208069,0.532620906829834,0.8161412477493286,-0.3196237087249756,0.9829359650611877,0.38222023844718933,0.8326361179351807,-0.320395827293396,0.9405596256256104,0.5238361954689026,0.8138341903686523,-0.3303709626197815,0.9845396280288696,0.3946365714073181,0.829744815826416,-0.329281747341156,0.9454287886619568,0.5203456878662109,0.8016104698181152,-0.3054352104663849,0.9809668064117432,0.398444801568985,0.8187389969825745,-0.3054162859916687,0.9399455189704895,0.47907647490501404,0.6056029200553894,0.010257625952363014,0.999988853931427,0.4211333394050598,0.6057785749435425,-0.010480365715920925,0.9999716281890869,0.5042866468429565,0.7263031601905823,-0.20810994505882263,0.9238741397857666,0.4105554521083832,0.7289111614227295,-0.21169093251228333,0.9244195222854614,0.48524966835975647,0.8628385066986084,-0.0002886701258830726,0.9077438712120056,0.4216049313545227,0.882157027721405,-0.04268978536128998,0.9752023816108704,0.4758150577545166,0.879456639289856,0.01716553047299385,0.7359983921051025,0.42600780725479126,0.899497926235199,-0.029521921649575233,0.8101969361305237,0.4969143271446228,0.9358235001564026,-0.055268578231334686,0.9249918460845947,0.42360395193099976,0.9546069502830505,-0.12286986410617828,0.9713273048400879
down,0.46235376596450806,0.5140756964683533,-0.3747013211250305,0.9999991655349731,0.4708748757839203,0.4910120666027069,-0.3740975260734558,0.9999975562095642,0.4755026698112488,0.4876054525375366,-0.3741089999675751,0.9999976754188538,0.4796372950077057,0.4840734601020813,-0.37424901127815247,0.9999973177909851,0.457294762134552,0.4907277524471283,-0.3767714500427246,0.9999954700469971,0.4522421956062317,0.486742228269577,-0.3768300712108612,0.9999951720237732,0.44763270020484924,0.48171332478523254,-0.3768363296985626,0.9999927878379822,0.4855097234249115,0.4666561186313629,-0.3150885999202728,0.9999974966049194,0.43868017196655273,0.45996010303497314,-0.32758671045303345,0.999994695186615,0.4672752916812897,0.522237241268158,-0.34709417819976807,0.9999997615814209,0.4522687494754791,0.5206031799316406,-0.350746214389801,0.9999996423721313,0.5130735635757446,0.5178250670433044,-0.24532337486743927,0.9999973177909851,0.3926069736480713,0.5235323905944824,-0.26328760385513306,0.9999470114707947,0.525719940662384,0.6566721796989441,-0.2541479766368866,0.9975280165672302,0.3863818049430847,0.6615378260612488,-0.2714081406593323,0.9960905313491821,0.529471755027771,0.779967725276947,-0.29616156220436096,0.9945685863494873,0.38858410716056824,0.7909294366836548,-0.2975109815597534,0.9777399897575378,0.5327721238136292,0.8148340582847595,-0.3152976632118225,0.9835195541381836,0.38218992948532104,0.8310871720314026,-0.31628328561782837,0.9425228834152222,0.5240746736526489,0.8130426406860352,-0.32609063386917114,0.9850053191184998,0.39481401443481445,0.8280311822891235,-0.32571902871131897,0.9471558928489685,0.5205522179603577,0.8008294701576233,-0.3013955056667328,0.9815033078193665,0.3986963629722595,0.8170238137245178,-0.30173444747924805,0.941794216632843,0.4791486859321594,0.6052656769752502,0.010420473292469978,0.9999887943267822,0.42125922441482544,0.6053266525268555,-0.010641347616910934,0.9999710917472839,0.5041418075561523,0.7265118360519409,-0.20470277965068817,0.9255308508872986,0.41096869111061096,0.727252721786499,-0.2083623707294464,0.9267908930778503,0.48533502221107483,0.8628950119018555,0.0014584555756300688,0.9106358289718628,0.42159852385520935,0.8824763894081116,-0.04133891314268112,0.9761902689933777,0.4757254719734192,0.8799440860748291,0.018559442833065987,0.7396994233131409,0.42611098289489746,0.8997728228569031,-0.028575584292411804,0.8143386840820312,0.49752292037010193,0.9359216690063477,-0.05266246944665909,0.9263858795166016,0.42382174730300903,0.9546049237251282,-0.12057308852672577,0.9719725847244263
down,0.46327996253967285,0.5045751929283142,-0.4049149453639984,0.9999991059303284,0.47151732444763184,0.4808675944805145,-0.40357083082199097,0.9999971985816956,0.47597694396972656,0.478500097990036,-0.40357834100723267,0.9999973177909851,0.48000583052635193,0.47595176100730896,-0.40371307730674744,0.9999969005584717,0.4587256908416748,0.4796750843524933,-0.4059654772281647,0.9999949336051941,0.4537878632545471,0.4759290814399719,-0.4060300886631012,0.9999945759773254,0.44898542761802673,0.4712136685848236,-0.40603750944137573,0.9999920129776001,0.48567038774490356,0.46160489320755005,-0.33872315287590027,0.9999970197677612,0.43919944763183594,0.4526035189628601,-0.35000449419021606,0.9999939203262329,0.46814560890197754,0.5130149126052856,-0.3749488592147827,0.9999997019767761,0.4530278742313385,0.5124107599258423,-0.37823501229286194,0.9999995827674866,0.5131240487098694,0.5139951705932617,-0.2604365944862366,0.999997079372406,0.39299991726875305,0.5190317630767822,-0.27876973152160645,0.9999469518661499,0.5255588293075562,0.6522676348686218,-0.26691532135009766,0.9973849058151245,0.3864821195602417,0.6591600775718689,-0.285804808139801,0.9962266087532043,0.5294340252876282,0.7774293422698975,-0.31039726734161377,0.9944044351577759,0.38873201608657837,0.7863325476646423,-0.31348922848701477,0.979134738445282,0.5327523946762085,0.8122918605804443,-0.33063337206840515,0.9831550121307373,0.3822782337665558,0.8278911113739014,-0.3336690664291382,0.9457654356956482,0.5241366624832153,0.8101686835289001,-0.3424955904483795,0.9846549034118652,0.39484184980392456,0.8252236843109131,-0.3440808653831482,0.9502168297767639,0.5206257104873657,0.7973133325576782,-0.31606608629226685,0.9811675548553467,0.3986695110797882,0.8137534856796265,-0.31816011667251587,0.9450070858001709,0.47921356558799744,0.6042984127998352,0.010687087662518024,0.9999881386756897,0.421382337808609,0.604467511177063,-0.010886915028095245,0.9999696016311646,0.5040028095245361,0.7237589359283447,-0.22226233780384064,0.9289801120758057,0.41105446219444275,0.7261212468147278,-0.22354164719581604,0.9295872449874878,0.4853549599647522,0.8622961044311523,-0.00410151993855834,0.9146513342857361,0.42159658670425415,0.8825838565826416,-0.04564175009727478,0.9774561524391174,0.475737988948822,0.8797861933708191,0.014165666885674,0.7495884299278259,0.42599838972091675,0.8999444842338562,-0.031975068151950836,0.8219712972640991,0.49781376123428345,0.9355942606925964,-0.06148770451545715,0.9294865727424622,0.424004465341568,0.9544707536697388,-0.1302432119846344,0.9730360507965088
down,0.4635494649410248,0.49114105105400085,-0.497391939163208,0.9999988675117493,0.4715641140937805,0.4697011709213257,-0.49379220604896545,0.9999963641166687,0.4758782386779785,0.46776849031448364,-0.4937933385372162,0.9999964833259583,0.4798217713832855,0.46566542983055115,-0.49392834305763245,0.9999960064888,0.4590776562690735,0.4679325520992279,-0.4954472482204437,0.9999935030937195,0.4541209638118744,0.4638790190219879,-0.49552178382873535,0.9999929666519165,0.4492712914943695,0.45880550146102905,-0.49552446603775024,0.9999900460243225,0.48551052808761597,0.4507271945476532,-0.40849876403808594,0.9999958872795105,0.439624160528183,0.44089481234550476,-0.4159854054450989,0.9999914765357971,0.46825289726257324,0.49945470690727234,-0.45875224471092224,0.9999995827674866,0.4534531533718109,0.4997807741165161,-0.46097952127456665,0.9999993443489075,0.5129855871200562,0.5046972632408142,-0.30311769247055054,0.9999964833259583,0.3931177854537964,0.507999062538147,-0.31952613592147827,0.9999465942382812,0.5252936482429504,0.6422774791717529,-0.3024677634239197,0.9968549609184265,0.3871971666812897,0.6546826958656311,-0.3194674849510193,0.9962664246559143,0.5293270349502563,0.7729218602180481,-0.3563139736652374,0.9934594035148621,0.38865160942077637,0.7818491458892822,-0.3568425476551056,0.980833888053894,0.5327388644218445,0.8062790632247925,-0.38176625967025757,0.9803751111030579,0.38214150071144104,0.8222929239273071,-0.3821258842945099,0.9491047263145447,0.5241435170173645,0.8043420314788818,-0.3981679081916809,0.9822908043861389,0.3942938446998596,0.8201727867126465,-0.3974756598472595,0.9535973072052002,0.5206316113471985,0.7919108271598816,-0.3637954592704773,0.9787343740463257,0.39797869324684143,0.8080339431762695,-0.3635130524635315,0.948529839515686,0.47896814346313477,0.6013292670249939,0.011244270019233227,0.9999862313270569,0.42128705978393555,0.6018666625022888,-0.011398695409297943,0.9999643564224243,0.5038371086120605,0.722324788570404,-0.2722660303115845,0.9361735582351685,0.4107913374900818,0.725486695766449,-0.25897932052612305,0.9355961084365845,0.4853193759918213,0.8612746596336365,-0.020027408376336098,0.9231821894645691,0.4210417866706848,0.8824520707130432,-0.047778014093637466,0.9795659780502319,0.47580114006996155,0.8788948059082031,0.0009252036106772721,0.7702891230583191,0.42571935057640076,0.8997621536254883,-0.03170091658830643,0.8333501815795898,0.4980889856815338,0.9336776733398438,-0.0945461168885231,0.9355285167694092,0.4239432215690613,0.9540830254554749,-0.1490701138973236,0.9745858311653137
up,0.4590110182762146,0.1822739988565445,-0.6644374132156372,0.9999953508377075,0.46438783407211304,0.15817515552043915,-0.6502974033355713,0.9999833106994629,0.46860092878341675,0.15695154666900635,-0.6502742171287537,0.9999812841415405,0.4723482131958008,0.15529409050941467,-0.6503205299377441,0.9999809265136719,0.452981561422348,0.15596796572208405,-0.6522266864776611,0.9999843835830688,0.4481676518917084,0.1536257565021515,-0.6523600816726685,0.9999850392341614,0.4430471360683441,0.15095601975917816,-0.65240079164505,0.9999861121177673,0.4776967167854309,0.14757485687732697,-0.5056694746017456,0.9999600052833557,0.4352099895477295,0.14420156180858612,-0.5155568718910217,0.9999828934669495,0.4643264412879944,0.19852691888809204,-0.6052684783935547,0.999995231628418,0.4495610296726227,0.19810359179973602,-0.6084405183792114,0.999997079372406,0.5091996192932129,0.26370444893836975,-0.35260120034217834,0.9999889731407166,0.38943570852279663,0.2617570459842682,-0.3643395006656647,0.9999870657920837,0.5205667018890381,0.41057226061820984,-0.27732428908348083,0.991499125957489,0.3845921456813812,0.4202384948730469,-0.29720646142959595,0.9963713884353638,0.5272027254104614,0.5560697913169861,-0.36689263582229614,0.9659043550491333,0.3805622160434723,0.5645549893379211,-0.3829910159111023,0.9847343564033508,0.5325005650520325,0.5909022688865662,-0.3982497751712799,0.9178444147109985,0.37540847063064575,0.5992759466171265,-0.416015088558197,0.9597098231315613,0.527652382850647,0.5900160670280457,-0.4366043210029602,0.923056423664093,0.3811507821083069,0.5998028516769409,-0.45479774475097656,0.9631386995315552,0.5237049460411072,0.5800873637199402,-0.383414089679718,0.916057288646698,0.38488662242889404,0.5892418026924133,-0.39903971552848816,0.9554245471954346,0.4812200963497162,0.47568872570991516,0.009336994029581547,0.9998708367347717,0.4199821352958679,0.4805459678173065,-0.009373528882861137,0.9998683333396912,0.4913563132286072,0.6796740293502808,-0.03280755877494812,0.9908442497253418,0.41928720474243164,0.6882710456848145,-0.07989025115966797,0.9910329580307007,0.48838263750076294,0.858730673789978,0.22687268257141113,0.9909728169441223,0.42061862349510193,0.871515154838562,0.13342447578907013,0.9930458068847656,0.4807606637477875,0.8788862228393555,0.24387061595916748,0.9118582010269165,0.4241035580635071,0.8897297382354736,0.1462031900882721,0.8865736722946167,0.4943646490573883,0.9318343997001648,0.09044353663921356,0.9864131808280945,0.42430076003074646,0.947368860244751,-0.02204728126525879,0.9881283640861511
up,0.4573128819465637,0.1570497751235962,-0.6107666492462158,0.9999951720237732,0.4628639817237854,0.13435402512550354,-0.5960630774497986,0.9999822378158569,0.46726083755493164,0.1332346349954605,-0.5960326194763184,0.9999800324440002,0.47111067175865173,0.13187435269355774,-0.5960804224014282,0.9999796152114868,0.45143213868141174,0.1332031935453415,-0.5980907678604126,0.9999832510948181,0.44700661301612854,0.13119666278362274,-0.5981979966163635,0.9999839663505554,0.4423174262046814,0.1292145848274231,-0.5982277393341064,0.9999852180480957,0.47657790780067444,0.1285851001739502,-0.4536218047142029,0.9999561309814453,0.43443116545677185,0.12564457952976227,-0.465059757232666,0.9999797344207764,0.4630776345729828,0.17543764412403107,-0.5528596043586731,0.9999950528144836,0.4486425817012787,0.1738165020942688,-0.5564446449279785,0.9999969601631165,0.507766842842102,0.24715685844421387,-0.3117050528526306,0.9999884366989136,0.3894413709640503,0.24504974484443665,-0.32111436128616333,0.9999866485595703,0.5197145342826843,0.39366501569747925,-0.2346736639738083,0.9910277724266052,0.38462889194488525,0.4030636250972748,-0.25127628445625305,0.9959622621536255,0.5271506309509277,0.5339750647544861,-0.3317186236381531,0.9663352370262146,0.38048142194747925,0.5440385341644287,-0.34070202708244324,0.9833012819290161,0.5325350165367126,0.5761483311653137,-0.3655676543712616,0.9193539619445801,0.37534892559051514,0.5835723876953125,-0.374442994594574,0.957386314868927,0.527449369430542,0.5759519338607788,-0.40584689378738403,0.9245040416717529,0.3810977041721344,0.5819424986839294,-0.4126098155975342,0.9610068202018738,0.5234370827674866,0.5658383965492249,-0.34897440671920776,0.9166844487190247,0.3848692774772644,0.5715882182121277,-0.3564385771751404,0.9528638124465942,0.4825192391872406,0.476298063993454,0.009061116725206375,0.9998352527618408,0.42039209604263306,0.4803547263145447,-0.009130937047302723,0.9998157024383545,0.48939186334609985,0.6854104995727539,-0.022088447585701942,0.9915793538093567,0.42151594161987305,0.6912521719932556,-0.03285237401723862,0.9913897514343262,0.4882891774177551,0.8582892417907715,0.26504167914390564,0.9910243153572083,0.42060256004333496,0.8718798160552979,0.20525531470775604,0.9923437833786011,0.4805876314640045,0.8763212561607361,0.2853260040283203,0.9005535244941711,0.42411160469055176,0.8885457515716553,0.2208506166934967,0.870000958442688,0.493053138256073,0.9321505427360535,0.1357954740524292,0.9862003922462463,0.4248203635215759,0.947437047958374,0.057551126927137375,0.9869809150695801
up,0.45648080110549927,0.14288125932216644,-0.5948749780654907,0.9999950528144836,0.4621856212615967,0.11948595196008682,-0.5791112184524536,0.999981701374054,0.46663203835487366,0.1181265190243721,-0.5790860652923584,0.9999793171882629,0.47044405341148376,0.11690282076597214,-0.5791284441947937,0.99997878074646,0.4506825804710388,0.11922592669725418,-0.5809044241905212,0.9999825954437256,0.4462490975856781,0.11755679547786713,-0.5810154676437378,0.9999834895133972,0.4414708614349365,0.11553289741277695,-0.5810564756393433,0.9999849200248718,0.47601231932640076,0.11633960902690887,-0.4381655156612396,0.999953031539917,0.4335581660270691,0.11376822739839554,-0.44838204979896545,0.9999778270721436,0.46246400475502014,0.16068077087402344,-0.5383911728858948,0.9999948740005493,0.447862446308136,0.15917226672172546,-0.5415856838226318,0.9999968409538269,0.5076628923416138,0.24088406562805176,-0.30111098289489746,0.9999867677688599,0.3894253671169281,0.23746928572654724,-0.31401577591896057,0.9999852180480957,0.5195603966712952,0.386583536863327,-0.22983205318450928,0.990302562713623,0.3845289647579193,0.39718949794769287,-0.25140756368637085,0.9956228137016296,0.5272051692008972,0.5258196592330933,-0.3307461738586426,0.965876579284668,0.38048213720321655,0.5354493260383606,-0.3434296250343323,0.9824689626693726,0.5323065519332886,0.5671691298484802,-0.36577489972114563,0.9194039106369019,0.3760215640068054,0.575093686580658,-0.37848034501075745,0.9562543630599976,0.5271283388137817,0.5674420595169067,-0.4054493308067322,0.9245789647102356,0.38239240646362305,0.5734027028083801,-0.41551703214645386,0.9599090218544006,0.5233067274093628,0.555756688117981,-0.34803158044815063,0.9162673950195312,0.38581952452659607,0.561673641204834,-0.35871341824531555,0.9514708518981934,0.48293057084083557,0.4759564697742462,0.008702481165528297,0.999813973903656,0.42063623666763306,0.48018312454223633,-0.008798145689070225,0.9997844099998474,0.48752856254577637,0.6869288682937622,-0.010075138881802559,0.9919009804725647,0.4222623407840729,0.6922049522399902,-0.01685335859656334,0.991483747959137,0.4879706799983978,0.857772171497345,0.27699124813079834,0.990882933139801,0.42062482237815857,0.8718740940093994,0.22448427975177765,0.9917998909950256,0.48033031821250916,0.8747010827064514,0.2971084713935852,0.8924432396888733,0.42424488067626953,0.887683093547821,0.2403852492570877,0.8580172061920166,0.49190932512283325,0.9321357011795044,0.1474059373140335,0.9858490228652954,0.4251030385494232,0.9473453164100647,0.07744988799095154,0.9859821796417236
up,0.45541301369667053,0.13571710884571075,-0.5656241774559021,0.9999951720237732,0.4610040783882141,0.11239159852266312,-0.5502732992172241,0.9999819397926331,0.46506810188293457,0.11097642034292221,-0.5502625703811646,0.9999794960021973,0.46901997923851013,0.1096891388297081,-0.5503023862838745,0.9999788403511047,0.4495834708213806,0.1126440241932869,-0.5516327619552612,0.9999825954437256,0.4449775815010071,0.11110027879476547,-0.5517306923866272,0.9999834895133972,0.44018569588661194,0.1093163713812828,-0.5517727732658386,0.9999849200248718,0.4742670953273773,0.10993774980306625,-0.4097173810005188,0.9999526143074036,0.43270963430404663,0.10805004835128784,-0.41787758469581604,0.9999769330024719,0.4615289270877838,0.15306143462657928,-0.5091419816017151,0.9999948740005493,0.446799099445343,0.15264730155467987,-0.5117167830467224,0.9999968409538269,0.5075231790542603,0.23229649662971497,-0.2745305895805359,0.9999861121177673,0.38947349786758423,0.23196548223495483,-0.286785751581192,0.9999843239784241,0.5196245312690735,0.3796367645263672,-0.20525166392326355,0.9901503920555115,0.38448566198349,0.38985320925712585,-0.22507166862487793,0.9954360723495483,0.5277966260910034,0.5179201364517212,-0.3182424008846283,0.9677107334136963,0.38058724999427795,0.5240599513053894,-0.3257021903991699,0.9827364087104797,0.5329024791717529,0.5576819181442261,-0.35561099648475647,0.9240750670433044,0.37637704610824585,0.5665923357009888,-0.3626164495944977,0.9575040340423584,0.5275329947471619,0.557836651802063,-0.3969399333000183,0.9290587306022644,0.3833211362361908,0.5642946362495422,-0.4013909697532654,0.961016058921814,0.5236650109291077,0.5455670356750488,-0.3366212248802185,0.9207174777984619,0.3866080641746521,0.5508149862289429,-0.34197476506233215,0.9526403546333313,0.48308509588241577,0.4758460223674774,0.00842619501054287,0.9997955560684204,0.420919269323349,0.48040467500686646,-0.008521819487214088,0.9997520446777344,0.48575806617736816,0.6869715452194214,0.0013633891940116882,0.9921190738677979,0.4232196807861328,0.6926944851875305,0.0031967773102223873,0.9915671944618225,0.48783987760543823,0.8577730655670166,0.28017866611480713,0.9906801581382751,0.4206385016441345,0.8715429306030273,0.24987764656543732,0.9910715222358704,0.4800352156162262,0.8747871518135071,0.299708753824234,0.8870751261711121,0.42446279525756836,0.8872995972633362,0.266579806804657,0.8460643887519836,0.491873174905777,0.9321345686912537,0.14923183619976044,0.9855697154998779,0.42561110854148865,0.9471001625061035,0.10526257753372192,0.9846805930137634
up,0.4553869664669037,0.1251096874475479,-0.5427221655845642,0.999995231628418,0.460733562707901,0.10160302370786667,-0.5262960195541382,0.9999822378158569,0.4648052752017975,0.10102006047964096,-0.5262922048568726,0.9999797940254211,0.4686785340309143,0.1005290150642395,-0.5263209342956543,0.9999790191650391,0.449209988117218,0.10043413192033768,-0.5279706716537476,0.9999825954437256,0.44452565908432007,0.09920953214168549,-0.5280653834342957,0.9999834895133972,0.4395088255405426,0.09809902310371399,-0.5281153321266174,0.9999849200248718,0.4736286699771881,0.10270297527313232,-0.38607388734817505,0.9999522566795349,0.43191298842430115,0.1001865565776825,-0.3960060477256775,0.9999762773513794,0.4612758159637451,0.14344093203544617,-0.4870204031467438,0.9999949336051941,0.44652730226516724,0.14298562705516815,-0.49008360505104065,0.9999969005584717,0.5072111487388611,0.2268223911523819,-0.25584036111831665,0.9999855756759644,0.3895012140274048,0.22730231285095215,-0.27199703454971313,0.9999833106994629,0.519628643989563,0.3751348853111267,-0.19131022691726685,0.9897810220718384,0.3844463527202606,0.3842896819114685,-0.21575896441936493,0.9952075481414795,0.5278844237327576,0.5115471482276917,-0.31405240297317505,0.9691898226737976,0.3811512589454651,0.5185754299163818,-0.32086437940597534,0.9828196167945862,0.5332290530204773,0.55028235912323,-0.3532567322254181,0.9280597567558289,0.3777924180030823,0.561908483505249,-0.3590642809867859,0.9583282470703125,0.5276938676834106,0.5505839586257935,-0.39456838369369507,0.9329588413238525,0.38565653562545776,0.5590400099754333,-0.39659878611564636,0.961752712726593,0.5236959457397461,0.5379072427749634,-0.3328678011894226,0.9245742559432983,0.3888264298439026,0.5445680022239685,-0.3367362320423126,0.9534527063369751,0.4830959439277649,0.4750922620296478,0.008294852450489998,0.9997836351394653,0.42094630002975464,0.48016127943992615,-0.008398464880883694,0.9997272491455078,0.4850844740867615,0.6855010986328125,0.002461264608427882,0.9922477602958679,0.42402344942092896,0.6930508613586426,0.0007875457522459328,0.9914135336875916,0.48780447244644165,0.8571297526359558,0.28490573167800903,0.9903529286384583,0.4206043779850006,0.8708694577217102,0.2507628798484802,0.990091860294342,0.4800371527671814,0.8742547035217285,0.3049313426017761,0.8810350894927979,0.4243791997432709,0.886015772819519,0.26792341470718384,0.8317112922668457,0.4917992055416107,0.9319887161254883,0.15480239689350128,0.9851243495941162,0.42606741189956665,0.9467082619667053,0.10578326880931854,0.9831088185310364
up,0.45532020926475525,0.11778552830219269,-0.5350325107574463,0.9999953508377075,0.46051645278930664,0.09515363723039627,-0.5181187391281128,0.9999826550483704,0.4645668566226959,0.09470529854297638,-0.5181150436401367,0.9999802708625793,0.4683327078819275,0.09455560147762299,-0.518146276473999,0.9999793767929077,0.44884857535362244,0.09391530603170395,-0.5199633240699768,0.9999827146530151,0.4438546597957611,0.09283445030450821,-0.520056426525116,0.9999836087226868,0.4388919770717621,0.09158289432525635,-0.5200995802879333,0.9999849796295166,0.4729478359222412,0.09769152849912643,-0.37820759415626526,0.9999521374702454,0.4312536120414734,0.09436948597431183,-0.38937899470329285,0.9999759793281555,0.46106284856796265,0.1361038088798523,-0.479809433221817,0.9999949932098389,0.4461843967437744,0.13617995381355286,-0.48318514227867126,0.9999969005584717,0.5067216157913208,0.22257529199123383,-0.2511681616306305,0.9999849796295166,0.38949936628341675,0.22396162152290344,-0.26741909980773926,0.9999823570251465,0.5196260213851929,0.3704385459423065,-0.18983207643032074,0.9893653988838196,0.384335994720459,0.37959662079811096,-0.2127164602279663,0.99498051404953,0.5279156565666199,0.5083409547805786,-0.315157949924469,0.9704124927520752,0.3813295066356659,0.5145588517189026,-0.3178556263446808,0.9827026128768921,0.5332621932029724,0.5467414259910583,-0.3550203740596771,0.9313832521438599,0.379393070936203,0.5568283796310425,-0.3560783267021179,0.9586986899375916,0.5277312397956848,0.5466094017028809,-0.39607661962509155,0.936242938041687,0.3866005539894104,0.5544769763946533,-0.3929729759693146,0.9620640277862549,0.523705005645752,0.5340940356254578,-0.3339115083217621,0.9277522563934326,0.3894039988517761,0.5401106476783752,-0.33351272344589233,0.9537702202796936,0.4832247793674469,0.4742278754711151,0.008914611302316189,0.9997721910476685,0.4216209352016449,0.4793817400932312,-0.009030377492308617,0.9997072219848633,0.48484453558921814,0.6826188564300537,0.005317919887602329,0.9921296834945679,0.4249068796634674,0.6929505467414856,-0.001997321378439665,0.9911690950393677,0.4877495765686035,0.8570141196250916,0.2811751961708069,0.9898597002029419,0.42058229446411133,0.870149552822113,0.24377533793449402,0.9890531301498413,0.48002761602401733,0.8742856383323669,0.30057626962661743,0.8762194514274597,0.4242316782474518,0.8852217197418213,0.26043984293937683,0.816238522529602,0.49203720688819885,0.9318956136703491,0.15202954411506653,0.9845079183578491,0.4264752268791199,0.946107029914856,0.09927740693092346,0.9814347624778748
